"STATION","STATION_NAME","DATE","TPCP","MNTM"
"GHCND:USC00235671","MOBERLY MO US",19591101,0.36,36.5
"GHCND:USC00235671","MOBERLY MO US",19591201,1.98,37.9
"GHCND:USC00235671","MOBERLY MO US",19600101,1.99,29.3
"GHCND:USC00235671","MOBERLY MO US",19600201,1.26,27.1
"GHCND:USC00235671","MOBERLY MO US",19600301,1.16,27.3
"GHCND:USC00235671","MOBERLY MO US",19600401,4.8,56.3
"GHCND:USC00235671","MOBERLY MO US",19600501,5.88,61.9
"GHCND:USC00235671","MOBERLY MO US",19600601,5.49,71.1
"GHCND:USC00235671","MOBERLY MO US",19600701,1.8,74.5
"GHCND:USC00235671","MOBERLY MO US",19600801,1.37,77
"GHCND:USC00235671","MOBERLY MO US",19600901,0.64,72
"GHCND:USC00235671","MOBERLY MO US",19601001,3.64,57.9
"GHCND:USC00235671","MOBERLY MO US",19601101,1.01,46
"GHCND:USC00235671","MOBERLY MO US",19601201,0.92,30
"GHCND:USC00235671","MOBERLY MO US",19610101,0.18,27.5
"GHCND:USC00235671","MOBERLY MO US",19610201,1.48,36
"GHCND:USC00235671","MOBERLY MO US",19610301,8.06,43.5
"GHCND:USC00235671","MOBERLY MO US",19610401,4.38,49.1
"GHCND:USC00235671","MOBERLY MO US",19610501,4.76,59.5
"GHCND:USC00235671","MOBERLY MO US",19610601,4.87,70.2
"GHCND:USC00235671","MOBERLY MO US",19610701,5.38,75
"GHCND:USC00235671","MOBERLY MO US",19610801,2.72,73.6
"GHCND:USC00235671","MOBERLY MO US",19610901,10.75,66.2
"GHCND:USC00235671","MOBERLY MO US",19611001,4,57.4
"GHCND:USC00235671","MOBERLY MO US",19611101,4.2,42.6
"GHCND:USC00235671","MOBERLY MO US",19611201,0.32,28.2
"GHCND:USC00235671","MOBERLY MO US",19620101,1.46,20.5
"GHCND:USC00235671","MOBERLY MO US",19620201,1.37,32.5
"GHCND:USC00235671","MOBERLY MO US",19620301,2.41,37.4
"GHCND:USC00235671","MOBERLY MO US",19620401,1.43,52.5
"GHCND:USC00235671","MOBERLY MO US",19620501,2.75,71.6
"GHCND:USC00235671","MOBERLY MO US",19620601,3.72,72.1
"GHCND:USC00235671","MOBERLY MO US",19620701,7.11,75.6
"GHCND:USC00235671","MOBERLY MO US",19620801,2.12,76.1
"GHCND:USC00235671","MOBERLY MO US",19620901,4.8,64.8
"GHCND:USC00235671","MOBERLY MO US",19621001,4.47,59
"GHCND:USC00235671","MOBERLY MO US",19621101,0.81,43.3
"GHCND:USC00235671","MOBERLY MO US",19621201,0.31,30.2
"GHCND:USC00235671","MOBERLY MO US",19630101,0.42,18.5
"GHCND:USC00235671","MOBERLY MO US",19630201,0.41,28
"GHCND:USC00235671","MOBERLY MO US",19630301,4.08,46
"GHCND:USC00235671","MOBERLY MO US",19630401,2.2,57.4
"GHCND:USC00235671","MOBERLY MO US",19630501,5.46,63.3
"GHCND:USC00235671","MOBERLY MO US",19630601,0.48,75.6
"GHCND:USC00235671","MOBERLY MO US",19630701,5.5,77.4
"GHCND:USC00235671","MOBERLY MO US",19630801,6.38,74.7
"GHCND:USC00235671","MOBERLY MO US",19630901,1.9,68.5
"GHCND:USC00235671","MOBERLY MO US",19631001,0.95,66.7
"GHCND:USC00235671","MOBERLY MO US",19631101,1.51,45.1
"GHCND:USC00235671","MOBERLY MO US",19631201,0.28,20.7
"GHCND:USC00235671","MOBERLY MO US",19640101,0.73,34.5
"GHCND:USC00235671","MOBERLY MO US",19640201,0.78,32.4
"GHCND:USC00235671","MOBERLY MO US",19640301,3.63,39.9
"GHCND:USC00235671","MOBERLY MO US",19640401,7.71,56.7
"GHCND:USC00235671","MOBERLY MO US",19640501,4.57,68.7
"GHCND:USC00235671","MOBERLY MO US",19640601,5.13,72.9
"GHCND:USC00235671","MOBERLY MO US",19640701,1.2,79.2
"GHCND:USC00235671","MOBERLY MO US",19640801,1.44,75.4
"GHCND:USC00235671","MOBERLY MO US",19640901,3.41,69.8
"GHCND:USC00235671","MOBERLY MO US",19641001,0.05,55.8
"GHCND:USC00235671","MOBERLY MO US",19641101,4.48,48.4
"GHCND:USC00235671","MOBERLY MO US",19641201,1.35,30.6
"GHCND:USC00235671","MOBERLY MO US",19650201,0.73,31.6
"GHCND:USC00235671","MOBERLY MO US",19650301,2.73,31.1
"GHCND:USC00235671","MOBERLY MO US",19650401,3.07,56.7
"GHCND:USC00235671","MOBERLY MO US",19650501,1.65,69.3
"GHCND:USC00235671","MOBERLY MO US",19650601,4.98,72.1
"GHCND:USC00235671","MOBERLY MO US",19650701,4.85,75.6
"GHCND:USC00235671","MOBERLY MO US",19650801,2.72,74.7
"GHCND:USC00235671","MOBERLY MO US",19650901,8.56,68.4
"GHCND:USC00235671","MOBERLY MO US",19651001,1.54,56.8
"GHCND:USC00235671","MOBERLY MO US",19651101,0.66,47.5
"GHCND:USC00235671","MOBERLY MO US",19651201,2.13,41.4
"GHCND:USC00235671","MOBERLY MO US",19660101,0.19,24.1
"GHCND:USC00235671","MOBERLY MO US",19660201,1.49,31.3
"GHCND:USC00235671","MOBERLY MO US",19660301,1.07,46.9
"GHCND:USC00235671","MOBERLY MO US",19660401,3.37,50.7
"GHCND:USC00235671","MOBERLY MO US",19660501,2.62,61.7
"GHCND:USC00235671","MOBERLY MO US",19660601,7.27,70.7
"GHCND:USC00235671","MOBERLY MO US",19660701,4.38,80.1
"GHCND:USC00235671","MOBERLY MO US",19660801,1.42,72.3
"GHCND:USC00235671","MOBERLY MO US",19660901,2.58,64.6
"GHCND:USC00235671","MOBERLY MO US",19661001,2,55.6
"GHCND:USC00235671","MOBERLY MO US",19661101,1.66,47.1
"GHCND:USC00235671","MOBERLY MO US",19661201,1.85,32.5
"GHCND:USC00235671","MOBERLY MO US",19670101,1.09,32.7
"GHCND:USC00235671","MOBERLY MO US",19670201,0.49,30.2
"GHCND:USC00235671","MOBERLY MO US",19670301,3.93,46.9
"GHCND:USC00235671","MOBERLY MO US",19670401,5.95,57.7
"GHCND:USC00235671","MOBERLY MO US",19670501,4.32,60.8
"GHCND:USC00235671","MOBERLY MO US",19670601,5.11,72
"GHCND:USC00235671","MOBERLY MO US",19670701,10.81,73.6
"GHCND:USC00235671","MOBERLY MO US",19670801,0.46,70.9
"GHCND:USC00235671","MOBERLY MO US",19670901,4.67,64.8
"GHCND:USC00235671","MOBERLY MO US",19671001,6.91,56.1
"GHCND:USC00235671","MOBERLY MO US",19671101,0.91,41.4
"GHCND:USC00235671","MOBERLY MO US",19680201,2.29,28.9
"GHCND:USC00235671","MOBERLY MO US",19680301,1.06,46.4
"GHCND:USC00235671","MOBERLY MO US",19680401,2.18,55.2
"GHCND:USC00235671","MOBERLY MO US",19680501,4.92,61.3
"GHCND:USC00235671","MOBERLY MO US",19680601,3.53,74.8
"GHCND:USC00235671","MOBERLY MO US",19680701,5.03,75.4
"GHCND:USC00235671","MOBERLY MO US",19680801,5.88,74.1
"GHCND:USC00235671","MOBERLY MO US",19680901,4.23,65.7
"GHCND:USC00235671","MOBERLY MO US",19681001,2.82,57.2
"GHCND:USC00235671","MOBERLY MO US",19681201,1.86,29.8
"GHCND:USC00235671","MOBERLY MO US",19690101,3.04,25
"GHCND:USC00235671","MOBERLY MO US",19690201,1.26,32
"GHCND:USC00235671","MOBERLY MO US",19690301,2.19,36
"GHCND:USC00235671","MOBERLY MO US",19690401,3.46,56.1
"GHCND:USC00235671","MOBERLY MO US",19690501,3.4,63.9
"GHCND:USC00235671","MOBERLY MO US",19690601,14.1,69.1
"GHCND:USC00235671","MOBERLY MO US",19690701,7.97,79.3
"GHCND:USC00235671","MOBERLY MO US",19690901,3.91,68
"GHCND:USC00235671","MOBERLY MO US",19691001,9.97,54.3
"GHCND:USC00235671","MOBERLY MO US",19691101,0.27,43.2
"GHCND:USC00235671","MOBERLY MO US",19691201,1.42,30
"GHCND:USC00235671","MOBERLY MO US",19700101,0.28,22.3
"GHCND:USC00235671","MOBERLY MO US",19700201,0.2,32.5
"GHCND:USC00235671","MOBERLY MO US",19700301,1.04,39
"GHCND:USC00235671","MOBERLY MO US",19700401,7.61,55.8
"GHCND:USC00235671","MOBERLY MO US",19700501,6.21,67.5
"GHCND:USC00235671","MOBERLY MO US",19700601,4.41,71.6
"GHCND:USC00235671","MOBERLY MO US",19700701,1.32,77.4
"GHCND:USC00235671","MOBERLY MO US",19700801,5.27,75.9
"GHCND:USC00235671","MOBERLY MO US",19700901,7.56,69.8
"GHCND:USC00235671","MOBERLY MO US",19701001,4.67,56.1
"GHCND:USC00235671","MOBERLY MO US",19701101,2.2,42.1
"GHCND:USC00235671","MOBERLY MO US",19701201,1.59,36.1
"GHCND:USC00235671","MOBERLY MO US",19710101,1.94,25.5
"GHCND:USC00235671","MOBERLY MO US",19710201,1.81,30.7
"GHCND:USC00235671","MOBERLY MO US",19710301,1.05,40.8
"GHCND:USC00235671","MOBERLY MO US",19710401,1.15,55.8
"GHCND:USC00235671","MOBERLY MO US",19710501,4.41,61.2
"GHCND:USC00235671","MOBERLY MO US",19710601,4.25,76.8
"GHCND:USC00235671","MOBERLY MO US",19710701,4.97,73.9
"GHCND:USC00235671","MOBERLY MO US",19710801,2.64,74.1
"GHCND:USC00235671","MOBERLY MO US",19710901,3.67,70.2
"GHCND:USC00235671","MOBERLY MO US",19711001,1.86,63.1
"GHCND:USC00235671","MOBERLY MO US",19711101,2,45
"GHCND:USC00235671","MOBERLY MO US",19711201,3.7,37.9
"GHCND:USC00235671","MOBERLY MO US",19720101,0.85,27.3
"GHCND:USC00235671","MOBERLY MO US",19720201,0.61,32.4
"GHCND:USC00235671","MOBERLY MO US",19720301,3.6,43.7
"GHCND:USC00235671","MOBERLY MO US",19720401,4.18,54.9
"GHCND:USC00235671","MOBERLY MO US",19720501,4,64.8
"GHCND:USC00235671","MOBERLY MO US",19720601,1.04,72.9
"GHCND:USC00235671","MOBERLY MO US",19720701,4.05,76.5
